"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-09-09 12:00:00,30.2,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,28.6262786507937,28.4767316666667,27.316403171236,27.4620631278525
2025-09-09 13:00:00,31.3,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,30.3810795238095,30.2109345238095,29.2104655400096,29.35097855938
2025-09-09 14:00:00,34.2,32.0124699496944,28.8341674535726,28.8341674535726,28.8341674535726,31.1821444444445,31.2335753174603,30.5014213716704,30.7193065786978
2025-09-09 15:00:00,35.3,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,32.7832926190476,32.7079083333334,33.3933926833567,33.1279672640681
2025-09-09 16:00:00,34.6,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,33.4383946031746,33.3380108730159,33.8796041517472,33.3093767379585
2025-09-09 17:00:00,31.7,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,29.7264411111111,30.1135047619048,32.0508286984621,31.0163902832881
2025-09-09 18:00:00,29.5,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,28.9871297619048,29.0441261111111,29.4683963183524,28.422938033747
2025-09-09 19:00:00,32,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,28.4598194444444,27.9168545238095,27.9612121757417,28.8757036535142
2025-09-09 20:00:00,35.6,32.0124699496944,31.265691849445,31.265691849445,31.265691849445,31.4658445238095,31.4109848412698,30.8329926332902,31.5237793450361
2025-09-09 21:00:00,35.6,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,34.5753703174603,34.1216457936508,34.2609194850069,34.5691729630076
2025-09-09 22:00:00,33.1,32.0124699496944,34.8936706718564,34.8936706718564,34.8936706718564,33.1421602380953,32.8647556349206,33.5747540601481,33.4115608251141
2025-09-09 23:00:00,27,32.0124699496944,33.5284683748836,33.5284683748836,33.5284683748836,28.2561965079365,27.8078176984127,29.7925779754211,29.6902144830056
2025-09-10,23.4,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,23.2345734126984,23.5595691269841,25.1653555872967,25.0495558012413
2025-09-10 01:00:00,16.9,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,20.9610904761904,20.9295413492064,22.3877685227711,22.2718091019406
2025-09-10 02:00:00,19.4,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,16.9909155555556,16.5956165873016,17.2838860814451,17.1491143245309
